Sales_ID,Date_Key,Product_ID,Customer_ID,Store_ID,Employee_ID,Payment_ID,Quantity,Unit_Price,Discount,Tax,Sales_Amount,Cost_Amount,Gross_Profit,Invoice_No,calculate,Difference,Date
189,20261021,90,11218,30,179,4,6,1221.02,138.68,862.49,8049.93,6019.63,2030.3,INV2026000189,8049.929999999999,-9.094947017729282e-13,2026-10-21
190,20260414,19,4808,13,12,2,2,487.08,90.62,106.02,989.56,671.56,318.0,INV2026000190,989.56,0.0,2026-04-14
191,20260711,243,4151,3,193,2,10,548.32,1284.45,503.85,4702.6,4677.33,25.27,INV2026000191,4702.600000000001,9.094947017729282e-13,2026-07-11
192,20251206,140,2040,24,112,4,15,1344.06,2338.53,2138.68,19961.05,17959.4,2001.65,INV2026000192,19961.05,0.0,2025-12-06
193,20260524,355,8152,24,237,5,9,1205.7,2366.93,1018.12,9502.49,6267.98,3234.51,INV2026000193,9502.490000000002,1.8189894035458565e-12,2026-05-24
194,20260909,422,2957,35,76,3,4,138.5,109.84,53.3,497.46,364.13,133.33,INV2026000194,497.46,0.0,2026-09-09
195,20260910,368,6982,11,177,4,12,681.75,1783.82,767.66,7164.84,7109.8,55.04,INV2026000195,7164.84,0.0,2026-09-10
196,20260922,223,4499,41,203,1,3,1013.35,370.47,320.35,2989.93,2217.96,771.97,INV2026000196,2989.93,0.0,2026-09-22
197,20261127,82,511,10,218,5,15,71.5,21.63,126.1,1176.97,882.11,294.86,INV2026000197,1176.9699999999998,-2.273736754432321e-13,2026-11-27
198,20260111,186,6273,37,9,5,5,1025.01,1458.83,439.95,4106.17,3486.08,620.09,INV2026000198,4106.17,0.0,2026-01-11
199,20250320,294,2256,34,94,4,11,981.35,808.36,1198.38,11184.87,6365.8,4819.07,INV2026000199,11184.87,-1.8189894035458565e-12,2025-03-20
200,20250710,256,8483,25,234,5,4,407.43,127.26,180.3,1682.76,1150.9,531.86,INV2026000200,1682.76,0.0,2025-07-10
201,20260919,147,11371,32,52,1,5,1282.18,869.4,664.98,6206.48,5542.46,664.02,INV2026000201,6206.480000000001,1.8189894035458565e-12,2026-09-19
202,20260401,45,11173,21,171,3,3,834.0,217.95,274.09,2558.14,1638.77,919.37,INV2026000202,2558.1400000000003,4.547473508864641e-13,2026-04-01
203,20250611,365,11626,45,164,2,12,772.96,337.71,1072.54,10010.35,5754.01,4256.34,INV2026000203,10010.350000000002,1.8189894035458565e-12,2025-06-11
204,20250523,122,8095,2,93,5,19,565.99,2592.73,979.33,9140.41,7990.9,1149.51,INV2026000204,9140.41,0.0,2025-05-23
205,20260919,453,1413,5,80,4,16,798.03,2946.32,1178.66,11000.82,10702.14,298.68,INV2026000205,11000.82,0.0,2026-09-19
206,20250317,65,5195,42,19,4,15,1026.56,1591.49,1656.83,15463.74,13200.83,2262.91,INV2026000206,15463.74,0.0,2025-03-17
207,20260719,328,9631,12,197,2,14,764.24,2786.79,949.51,8862.08,8998.02,135.94,INV2026000207,8862.08,0.0,2026-07-19
208,20260615,79,4983,11,42,3,8,532.11,1201.59,366.63,3421.92,3674.64,252.72,INV2026000208,3421.92,0.0,2026-06-15
209,20250322,129,3217,41,245,5,9,205.25,167.82,201.53,1880.96,1360.9,520.06,INV2026000209,1880.96,0.0,2025-03-22
210,20260530,329,2763,38,242,5,5,273.38,256.08,133.3,1244.12,1183.33,60.79,INV2026000210,1244.12,2.273736754432321e-13,2026-05-30
211,20251212,432,9235,3,212,1,3,87.28,50.39,25.37,236.82,196.87,39.95,INV2026000211,236.82000000000005,5.684341886080803e-14,2025-12-12
212,20261029,108,9374,27,159,1,16,1335.72,3497.95,2144.83,20018.4,16555.82,3462.58,INV2026000212,20018.4,0.0,2026-10-29
213,20251106,248,4013,44,104,3,15,128.0,34.51,226.26,2111.75,1351.41,760.34,INV2026000213,2111.75,0.0,2025-11-06
214,20260511,238,3343,22,156,2,11,1295.0,1364.6,1545.65,14426.05,12760.79,1665.26,INV2026000214,14426.05,0.0,2026-05-11
215,20251220,500,6533,9,195,3,17,851.24,1385.39,1570.28,14655.97,10321.72,4334.25,INV2026000215,14655.97,1.8189894035458565e-12,2025-12-20
216,20251001,231,4062,10,25,1,10,1419.17,3679.19,1261.5,11774.01,9882.35,1891.66,INV2026000216,11774.01,0.0,2025-10-01
217,20250613,417,5365,37,185,3,7,1149.42,1202.7,821.19,7664.43,5874.77,1789.66,INV2026000217,7664.43,0.0,2025-06-13
218,20260526,451,5056,32,6,1,13,768.06,2895.65,850.7,7939.83,6243.49,1696.34,INV2026000218,7939.829999999999,-9.094947017729282e-13,2026-05-26
219,20251228,25,829,19,127,5,16,442.91,17.38,848.3,7917.48,4164.23,3753.25,INV2026000219,7917.48,9.094947017729282e-13,2025-12-28
220,20250518,452,4334,47,94,4,12,86.96,16.02,123.3,1150.8,779.13,371.67,INV2026000220,1150.8,0.0,2025-05-18
221,20260107,284,4729,5,99,5,15,1151.32,1449.22,1898.47,17719.05,15476.88,2242.17,INV2026000221,17719.05,0.0,2026-01-07
222,20261128,313,1947,9,250,1,13,572.33,2202.6,628.52,5866.21,5544.81,321.4,INV2026000222,5866.210000000001,9.094947017729282e-13,2026-11-28
223,20260110,387,2364,13,155,5,13,760.12,134.3,1169.67,10916.93,5908.8,5008.13,INV2026000223,10916.93,0.0,2026-01-10
224,20251208,412,7762,34,117,2,20,1341.83,1125.37,3085.35,28796.58,23508.3,5288.28,INV2026000224,28796.58,-3.637978807091713e-12,2025-12-08
225,20251123,84,6439,40,190,3,19,517.83,2444.8,887.28,8281.25,7244.47,1036.78,INV2026000225,8281.25,0.0,2025-11-23
226,20261227,289,4912,31,209,1,12,510.23,201.32,710.57,6632.01,4260.15,2371.86,INV2026000226,6632.01,0.0,2026-12-27
227,20251112,408,11884,45,162,1,20,722.39,4191.61,1230.74,11486.93,11905.22,418.29,INV2026000227,11486.929999999998,-1.8189894035458565e-12,2025-11-12
228,20260816,296,3729,47,14,5,16,272.36,822.34,424.25,3959.67,3342.0,617.67,INV2026000228,3959.67,0.0,2026-08-16
229,20260125,76,11154,16,9,5,4,302.36,160.02,125.93,1175.35,842.46,332.89,INV2026000229,1175.35,2.273736754432321e-13,2026-01-25
230,20260227,354,3341,27,129,5,16,1311.77,4633.2,1962.61,18317.73,12001.09,6316.64,INV2026000230,18317.73,0.0,2026-02-27
231,20250522,266,3398,36,84,4,17,577.7,2818.65,840.27,7842.52,6981.5,861.02,INV2026000231,7842.520000000002,1.8189894035458565e-12,2025-05-22
232,20260630,176,8951,23,174,3,20,736.59,4230.99,1260.1,11760.91,9541.08,2219.83,INV2026000232,11760.910000000002,1.8189894035458565e-12,2026-06-30
233,20251102,116,4877,50,74,2,16,489.22,819.08,841.01,7849.45,6863.13,986.32,INV2026000233,7849.450000000001,9.094947017729282e-13,2025-11-02
234,20251008,148,1997,37,174,5,13,1345.73,2070.64,1850.86,17274.71,11735.25,5539.46,INV2026000234,17274.710000000003,3.637978807091713e-12,2025-10-08
235,20250530,149,690,19,245,1,12,1387.53,3276.65,1604.85,14978.56,13512.91,1465.65,INV2026000235,14978.56,1.8189894035458565e-12,2025-05-30
236,20250808,104,8825,18,239,5,9,223.16,370.97,196.5,1833.97,1517.16,316.81,INV2026000236,1833.97,0.0,2025-08-08
237,20250906,26,10975,34,58,2,2,168.29,33.35,36.39,339.62,240.77,98.85,INV2026000237,339.61999999999995,-5.684341886080803e-14,2025-09-06
238,20261129,395,2253,1,247,5,6,622.22,1047.23,322.33,3008.42,3201.1,192.68,INV2026000238,3008.42,0.0,2026-11-29
239,20260504,334,3268,49,247,3,11,442.41,86.37,573.62,5353.76,3985.93,1367.83,INV2026000239,5353.76,0.0,2026-05-04
240,20261030,294,3805,35,190,1,6,638.47,962.61,344.19,3212.4,3359.14,146.74,INV2026000240,3212.4,0.0,2026-10-30
241,20250207,429,6505,32,48,3,2,33.72,11.49,6.71,62.66,39.62,23.04,INV2026000241,62.66,0.0,2025-02-07
242,20251210,146,7445,42,140,5,16,1336.1,860.66,2462.03,22978.97,15530.28,7448.69,INV2026000242,22978.97,-3.637978807091713e-12,2025-12-10
243,20251007,99,1846,22,42,4,9,1083.53,41.2,1165.27,10875.84,6514.08,4361.76,INV2026000243,10875.84,0.0,2025-10-07
244,20251030,291,11050,49,50,2,20,1287.1,6927.5,2257.74,21072.24,21609.03,536.79,INV2026000244,21072.24,-3.637978807091713e-12,2025-10-30
245,20260612,168,1422,26,172,1,6,1472.89,1265.83,908.58,8480.09,7755.11,724.98,INV2026000245,8480.09,0.0,2026-06-12
246,20250107,134,6285,16,115,3,11,466.88,1113.75,482.63,4504.56,2845.18,1659.38,INV2026000246,4504.56,0.0,2025-01-07
247,20261101,185,11351,16,16,1,15,474.07,864.88,749.54,6995.71,5161.78,1833.93,INV2026000247,6995.71,0.0,2026-11-01
248,20261222,395,5096,45,31,3,12,929.65,733.37,1250.69,11673.12,6657.21,5015.91,INV2026000248,11673.12,-1.8189894035458565e-12,2026-12-22
249,20250606,233,9925,24,107,5,16,1140.88,4391.9,1663.46,15525.64,15314.47,211.17,INV2026000249,15525.640000000005,3.637978807091713e-12,2025-06-06
250,20250911,349,9762,6,135,4,17,1061.57,422.85,2114.86,19738.7,13489.16,6249.54,INV2026000250,19738.7,0.0,2025-09-11
251,20250305,425,8973,33,52,5,18,241.78,428.39,470.84,4394.49,3186.21,1208.28,INV2026000251,4394.49,0.0,2025-03-05
252,20250430,349,3366,46,150,4,3,1350.36,541.41,421.16,3930.83,2306.98,1623.85,INV2026000252,3930.83,0.0,2025-04-30
253,20250516,263,6807,30,145,1,18,704.32,3068.96,1153.06,10761.86,10182.12,579.74,INV2026000253,10761.86,-1.8189894035458565e-12,2025-05-16
254,20260210,131,50,48,56,5,3,87.03,26.99,28.09,262.19,149.43,112.76,INV2026000254,262.19,0.0,2026-02-10
255,20250303,479,1131,31,9,3,14,286.37,162.89,461.55,4307.84,3105.25,1202.59,INV2026000255,4307.84,0.0,2025-03-03
256,20261024,494,6888,24,229,4,15,1307.04,5333.32,1712.67,15984.95,13360.74,2624.21,INV2026000256,15984.95,-1.8189894035458565e-12,2026-10-24
257,20261201,494,10843,35,35,3,4,284.14,183.19,114.4,1067.77,835.48,232.29,INV2026000257,1067.77,0.0,2026-12-01
258,20250817,428,57,49,6,3,15,1016.78,2491.12,1531.27,14291.85,11227.95,3063.9,INV2026000258,14291.85,-1.8189894035458565e-12,2025-08-17
259,20250824,127,7547,23,40,3,7,1407.37,2142.79,925.06,8633.86,5807.47,2826.39,INV2026000259,8633.86,0.0,2025-08-24
260,20261108,215,10075,50,240,1,8,325.0,78.7,302.56,2823.86,1460.55,1363.31,INV2026000260,2823.86,0.0,2026-11-08
261,20260905,345,11523,4,63,1,13,669.66,1409.68,875.51,8171.41,7086.65,1084.76,INV2026000261,8171.41,0.0,2026-09-05
262,20250227,72,8256,19,60,5,11,874.66,2229.84,886.97,8278.39,8047.55,230.84,INV2026000262,8278.39,0.0,2025-02-27
263,20250831,155,2348,43,134,2,14,464.74,118.98,766.49,7153.87,5738.49,1415.38,INV2026000263,7153.870000000001,9.094947017729282e-13,2025-08-31
264,20250629,321,11121,28,143,4,2,1458.99,824.26,251.25,2344.97,2290.53,54.44,INV2026000264,2344.9700000000003,4.547473508864641e-13,2025-06-29
265,20260622,164,11409,27,105,2,10,577.16,1306.26,535.84,5001.18,4130.92,870.26,INV2026000265,5001.179999999999,-9.094947017729282e-13,2026-06-22
266,20250819,154,11593,10,207,4,2,852.33,494.92,145.17,1354.91,1270.06,84.85,INV2026000266,1354.91,0.0,2025-08-19
267,20250518,199,3979,17,53,3,3,1384.89,1055.87,371.86,3470.66,2419.52,1051.14,INV2026000267,3470.6600000000003,4.547473508864641e-13,2025-05-18
268,20250715,27,4399,25,173,5,20,78.53,34.29,184.36,1720.67,1306.15,414.52,INV2026000268,1720.67,0.0,2025-07-15
269,20260825,371,11002,36,56,4,7,1306.82,913.76,988.08,9222.06,8095.36,1126.7,INV2026000269,9222.06,0.0,2026-08-25
270,20250116,109,3114,48,31,4,8,1049.53,1772.7,794.82,7418.36,5783.51,1634.85,INV2026000270,7418.36,0.0,2025-01-16
271,20250903,283,5270,50,73,4,15,809.8,1309.18,1300.54,12138.36,7792.87,4345.49,INV2026000271,12138.36,0.0,2025-09-03
272,20260610,452,8148,30,26,4,11,1373.21,1679.88,1611.05,15036.48,10496.31,4540.17,INV2026000272,15036.48,0.0,2026-06-10
273,20260731,443,3626,48,38,1,9,838.9,1322.85,747.27,6974.52,6055.21,919.31,INV2026000273,6974.52,0.0,2026-07-31
274,20251030,79,3215,22,59,4,19,1253.38,3567.14,2429.65,22676.73,18553.96,4122.77,INV2026000274,22676.730000000003,3.637978807091713e-12,2025-10-30
275,20261203,173,4217,49,211,4,16,702.03,2469.25,1051.59,9814.82,7562.4,2252.42,INV2026000275,9814.82,0.0,2026-12-03
276,20250524,369,8955,32,48,5,2,795.44,400.46,142.85,1333.27,916.37,416.9,INV2026000276,1333.27,0.0,2025-05-24
277,20261116,25,105,27,36,2,3,1066.61,8.78,382.93,3573.98,2326.3,1247.68,INV2026000277,3573.98,-4.547473508864641e-13,2026-11-16
278,20260118,31,10123,41,171,5,16,995.74,75.19,1902.8,17759.45,11730.21,6029.24,INV2026000278,17759.45,0.0,2026-01-18
279,20260226,7,275,34,185,3,18,1466.67,135.77,3151.71,29416.0,22033.62,7382.38,INV2026000279,29416.0,0.0,2026-02-26
280,20261122,221,2938,7,236,1,17,240.37,235.29,462.12,4313.12,3000.4,1312.72,INV2026000280,4313.12,0.0,2026-11-22
281,20251229,137,6503,6,96,4,15,856.2,3815.27,1083.33,10111.06,8078.89,2032.17,INV2026000281,10111.06,0.0,2025-12-29
282,20261202,424,1321,42,220,1,3,619.81,210.4,197.88,1846.91,1332.47,514.44,INV2026000282,1846.91,-2.273736754432321e-13,2026-12-02
283,20261015,5,11516,11,22,4,14,974.46,1355.8,1474.4,13761.04,12169.95,1591.09,INV2026000283,13761.04,0.0,2026-10-15
284,20250408,459,8654,3,59,2,19,723.74,192.08,1627.08,15186.06,7920.91,7265.15,INV2026000284,15186.06,0.0,2025-04-08
285,20251015,461,8898,37,169,1,6,1394.57,789.43,909.36,8487.35,7417.84,1069.51,INV2026000285,8487.35,0.0,2025-10-15
286,20260825,74,11678,26,238,1,10,260.43,187.88,289.97,2706.39,2193.15,513.24,INV2026000286,2706.3900000000003,4.547473508864641e-13,2026-08-25
287,20260203,347,8857,22,99,2,3,761.17,667.46,193.93,1809.98,1298.85,511.13,INV2026000287,1809.98,-2.273736754432321e-13,2026-02-03
288,20260324,119,1246,22,155,5,20,607.12,2817.84,1118.95,10443.51,6804.22,3639.29,INV2026000288,10443.51,0.0,2026-03-24
289,20251007,402,7382,32,59,3,18,1412.89,3294.83,2656.46,24793.65,20037.72,4755.93,INV2026000289,24793.65,0.0,2025-10-07
290,20261108,195,1405,50,159,3,8,1075.4,211.74,1006.98,9398.44,5196.14,4202.3,INV2026000290,9398.44,0.0,2026-11-08
291,20261230,402,10386,10,190,4,11,553.84,167.27,711.0,6635.97,5361.39,1274.58,INV2026000291,6635.97,0.0,2026-12-30
292,20260401,185,4420,7,34,1,6,657.85,659.54,394.51,3682.07,2878.83,803.24,INV2026000292,3682.0700000000006,4.547473508864641e-13,2026-04-01
293,20250416,14,1469,23,142,1,20,905.1,1761.85,1960.82,18300.97,12396.85,5904.12,INV2026000293,18300.97,0.0,2025-04-16
294,20251026,212,6354,50,22,5,8,866.5,352.66,789.52,7368.86,4736.33,2632.53,INV2026000294,7368.860000000001,9.094947017729282e-13,2025-10-26
295,20250523,138,4934,18,127,2,3,267.47,66.43,88.32,824.3,525.51,298.79,INV2026000295,824.3,0.0,2025-05-23
296,20250320,185,4124,16,185,4,20,932.67,2562.2,1930.94,18022.14,11143.94,6878.2,INV2026000296,18022.14,-3.637978807091713e-12,2025-03-20
297,20250107,486,6484,22,216,5,13,1210.03,1555.15,1701.03,15876.27,10494.65,5381.62,INV2026000297,15876.27,0.0,2025-01-07
298,20261029,499,9739,9,77,3,20,1421.97,1713.63,3207.09,29932.86,18768.98,11163.88,INV2026000298,29932.86,0.0,2026-10-29
299,20260212,496,5229,19,189,4,19,1177.32,2186.93,2421.86,22604.01,14497.51,8106.5,INV2026000299,22604.01,0.0,2026-02-12
300,20260207,187,1866,37,52,5,18,286.29,1186.71,475.98,4442.49,2882.82,1559.67,INV2026000300,4442.49,0.0,2026-02-07
301,20260418,483,11606,14,113,3,3,1232.07,882.27,337.67,3151.61,2562.21,589.4,INV2026000301,3151.61,0.0,2026-04-18
302,20260527,72,10377,20,62,3,5,1078.55,1276.59,493.94,4610.1,3105.62,1504.48,INV2026000302,4610.099999999999,-9.094947017729282e-13,2026-05-27
303,20260905,246,9540,26,137,5,14,824.59,2738.49,1056.69,9862.46,7802.02,2060.44,INV2026000303,9862.46,1.8189894035458565e-12,2026-09-05
304,20260704,305,10456,6,28,2,12,266.18,587.1,312.85,2919.91,2386.44,533.47,INV2026000304,2919.91,0.0,2026-07-04
305,20261023,347,10597,26,248,3,14,176.8,73.22,288.24,2690.22,1553.68,1136.54,INV2026000305,2690.2200000000003,4.547473508864641e-13,2026-10-23
306,20260616,286,9512,45,148,2,15,573.7,1195.47,889.2,8299.23,6779.8,1519.43,INV2026000306,8299.23,0.0,2026-06-16
307,20261209,257,2470,23,7,4,4,457.24,505.09,158.86,1482.73,1060.89,421.84,INV2026000307,1482.73,0.0,2026-12-09
308,20250526,179,5111,22,117,2,17,734.73,1784.24,1284.74,11990.91,8785.23,3205.68,INV2026000308,11990.91,0.0,2025-05-26
309,20261215,232,5226,5,77,1,4,53.43,22.0,23.01,214.73,125.73,89.0,INV2026000309,214.73,0.0,2026-12-15
310,20250618,477,3997,34,45,5,6,509.86,391.3,320.14,2988.0,2177.26,810.74,INV2026000310,2987.9999999999995,-4.547473508864641e-13,2025-06-18
311,20260219,323,3023,12,164,4,13,63.2,151.37,80.43,750.66,508.62,242.04,INV2026000311,750.6600000000001,1.1368683772161605e-13,2026-02-19
312,20260830,220,6371,1,181,2,7,431.95,638.38,286.23,2671.5,2505.4,166.1,INV2026000312,2671.5,0.0,2026-08-30
313,20260815,53,8797,12,94,3,7,697.17,384.1,539.53,5035.62,4157.55,878.07,INV2026000313,5035.619999999999,-9.094947017729282e-13,2026-08-15
314,20260625,495,10472,21,153,4,20,600.97,411.9,1392.9,13000.4,8091.4,4909.0,INV2026000314,13000.4,1.8189894035458565e-12,2026-06-25
315,20260414,317,2827,44,181,3,20,893.45,3602.98,1711.92,15977.94,11786.66,4191.28,INV2026000315,15977.94,0.0,2026-04-14
316,20250902,157,1917,12,96,2,17,594.93,1809.64,996.5,9300.67,7597.31,1703.36,INV2026000316,9300.67,0.0,2025-09-02
317,20260310,96,7974,41,138,2,18,266.96,416.38,526.67,4915.57,2957.58,1957.99,INV2026000317,4915.57,0.0,2026-03-10
318,20260407,318,879,23,244,1,16,222.07,868.97,322.1,3006.25,3152.83,146.58,INV2026000318,3006.2499999999995,-4.547473508864641e-13,2026-04-07
319,20260602,335,8110,27,176,4,14,1071.01,1996.55,1559.71,14557.3,9124.51,5432.79,INV2026000319,14557.3,0.0,2026-06-02
320,20260802,16,3614,19,9,3,8,815.66,329.28,743.52,6939.52,4633.36,2306.16,INV2026000320,6939.52,0.0,2026-08-02
321,20260523,282,8370,8,147,1,9,1167.17,2594.46,949.21,8859.28,7126.29,1732.99,INV2026000321,8859.28,0.0,2026-05-23
322,20250212,390,11780,29,140,2,14,171.58,598.18,216.47,2020.41,1952.85,67.56,INV2026000322,2020.4100000000003,4.547473508864641e-13,2025-02-12
323,20251101,448,529,29,68,3,3,669.82,599.2,169.23,1579.49,1650.71,71.22,INV2026000323,1579.49,0.0,2025-11-01
324,20250831,108,9633,45,90,5,14,265.65,155.35,427.65,3991.4,2314.46,1676.94,INV2026000324,3991.4,-4.547473508864641e-13,2025-08-31
325,20250731,413,973,37,90,5,9,903.35,410.68,926.34,8645.81,7257.38,1388.43,INV2026000325,8645.81,0.0,2025-07-31
326,20251027,149,9384,18,244,5,4,220.67,198.63,82.09,766.14,612.63,153.51,INV2026000326,766.14,0.0,2025-10-27
327,20250302,142,10747,9,180,2,8,236.44,182.78,205.05,1913.79,1204.23,709.56,INV2026000327,1913.79,0.0,2025-03-02
328,20261124,202,8020,10,148,3,14,575.26,182.45,944.54,8815.73,6669.3,2146.43,INV2026000328,8815.73,0.0,2026-11-24
329,20250406,207,8448,48,72,3,15,1426.38,2100.77,2315.39,21610.32,11786.15,9824.17,INV2026000329,21610.32,0.0,2025-04-06
330,20250406,375,7512,41,171,3,3,1197.6,428.67,379.7,3543.83,3193.44,350.39,INV2026000330,3543.8299999999995,-4.547473508864641e-13,2025-04-06
331,20250805,254,4400,21,213,3,11,830.02,357.71,1052.7,9825.21,7745.6,2079.61,INV2026000331,9825.21,1.8189894035458565e-12,2025-08-05
332,20251218,458,11183,49,13,1,4,946.75,950.58,340.37,3176.79,2104.43,1072.36,INV2026000332,3176.79,0.0,2025-12-18
333,20250611,226,7480,1,246,4,7,1493.63,2852.47,912.35,8515.29,8978.6,463.31,INV2026000333,8515.29,0.0,2025-06-11
334,20251106,82,4490,6,168,3,9,141.98,254.74,122.77,1145.85,993.02,152.83,INV2026000334,1145.85,0.0,2025-11-06
335,20250223,203,10250,20,186,2,14,990.12,2926.33,1312.24,12247.59,7629.19,4618.4,INV2026000335,12247.59,0.0,2025-02-23
336,20260504,40,2175,38,58,5,15,33.74,105.61,48.06,448.55,423.09,25.46,INV2026000336,448.55,0.0,2026-05-04
337,20260309,356,2166,31,19,2,13,152.21,478.43,180.04,1680.34,1159.77,520.57,INV2026000337,1680.34,0.0,2026-03-09
338,20260112,452,4903,9,98,2,5,121.25,102.45,60.46,564.26,462.94,101.32,INV2026000338,564.26,0.0,2026-01-12
339,20250618,226,5754,47,55,2,14,931.79,1731.28,1357.65,12671.43,8166.67,4504.76,INV2026000339,12671.429999999998,-1.8189894035458565e-12,2025-06-18
340,20250413,72,2018,38,187,4,12,1445.61,1636.74,1885.27,17595.85,10390.01,7205.84,INV2026000340,17595.85,0.0,2025-04-13
341,20251011,331,1381,16,142,5,20,1087.35,1858.85,2386.58,22274.73,19125.35,3149.38,INV2026000341,22274.730000000003,3.637978807091713e-12,2025-10-11
342,20250128,435,10788,20,53,5,20,774.09,3473.39,1441.01,13449.42,10116.42,3333.0,INV2026000342,13449.420000000002,1.8189894035458565e-12,2025-01-28
343,20250225,402,3922,32,99,1,8,759.38,1082.44,599.11,5591.71,4464.55,1127.16,INV2026000343,5591.71,0.0,2025-02-25
344,20250113,185,5186,9,100,5,14,560.81,1608.6,749.13,6991.87,6414.18,577.69,INV2026000344,6991.87,0.0,2025-01-13
345,20250316,9,9624,5,4,3,7,78.94,10.02,65.11,607.67,456.57,151.1,INV2026000345,607.67,0.0,2025-03-16
346,20260603,147,10299,46,129,4,14,1058.68,366.51,1734.6,16189.61,10935.28,5254.33,INV2026000346,16189.61,0.0,2026-06-03
347,20260923,79,4547,6,80,1,17,1382.97,6871.98,1996.62,18635.13,14209.32,4425.81,INV2026000347,18635.13,0.0,2026-09-23
348,20251201,201,9609,41,196,1,10,1054.04,2308.22,987.86,9220.04,8919.96,300.08,INV2026000348,9220.04,0.0,2025-12-01
349,20250301,126,1413,28,30,4,20,921.07,1709.27,2005.46,18717.59,14913.83,3803.76,INV2026000349,18717.59,0.0,2025-03-01
350,20250629,62,208,46,36,1,6,754.69,470.98,486.86,4544.02,3310.2,1233.82,INV2026000350,4544.02,0.0,2025-06-29
351,20250923,86,6093,9,192,3,4,1161.72,40.92,552.72,5158.68,3868.47,1290.21,INV2026000351,5158.68,0.0,2025-09-23
352,20251006,269,1047,17,183,5,3,754.3,346.75,229.94,2146.09,1288.5,857.59,INV2026000352,2146.09,-4.547473508864641e-13,2025-10-06
353,20260804,86,6025,11,66,1,19,1017.7,669.04,2240.07,20907.33,15648.35,5258.98,INV2026000353,20907.33,-3.637978807091713e-12,2026-08-04
354,20250103,23,202,16,12,4,12,586.81,317.06,806.96,7531.62,6167.88,1363.74,INV2026000354,7531.619999999999,-9.094947017729282e-13,2025-01-03
355,20250206,284,11699,48,168,4,8,496.27,495.78,416.93,3891.31,3184.47,706.84,INV2026000355,3891.31,0.0,2025-02-06
356,20251005,423,1277,37,96,1,17,1016.52,273.07,2040.93,19048.7,10854.35,8194.35,INV2026000356,19048.7,0.0,2025-10-05
357,20260613,24,6569,5,225,4,10,1164.82,1085.72,1267.5,11829.98,6758.69,5071.29,INV2026000357,11829.98,0.0,2026-06-13
358,20260413,5,6045,13,75,5,10,1114.57,811.13,1240.15,11574.72,7566.77,4007.95,INV2026000358,11574.72,0.0,2026-04-13
359,20260521,396,3202,47,231,5,8,242.84,543.42,167.92,1567.22,1084.75,482.47,INV2026000359,1567.2200000000005,2.273736754432321e-13,2026-05-21
360,20260709,178,10420,45,225,1,11,22.16,48.07,23.48,219.17,206.5,12.67,INV2026000360,219.17,0.0,2026-07-09
361,20251111,54,3362,34,61,4,16,1442.55,6734.23,1961.59,18308.16,13844.57,4463.59,INV2026000361,18308.16,0.0,2025-11-11
