Purchase_ID,Date_Key,Supplier_ID,Product_ID,Store_ID,Quantity,Purchase_Price,Purchase_Amount,Invoice_No,Lead_Time
PUR000323,20251205,SUP024,PRD274,ST009,426,310.33,132200.58,PINV000323,4
PUR000324,20260210,SUP096,PRD245,ST007,437,615.35,268907.95,PINV000324,10
PUR000325,20241209,SUP045,PRD293,ST019,301,360.1,108390.1,PINV000325,1
PUR000326,20270425,SUP037,PRD206,ST037,427,734.6,313674.2,PINV000326,6
PUR000327,20231107,SUP075,PRD197,ST022,136,575.38,78251.68,PINV000327,4
PUR000328,20250413,SUP042,PRD289,ST021,497,330.26,164139.22,PINV000328,6
PUR000329,20271203,SUP099,PRD058,ST005,455,112.63,51246.65,PINV000329,10
PUR000330,20270122,SUP083,PRD100,ST042,331,684.93,226711.83,PINV000330,10
PUR000331,20280825,SUP065,PRD275,ST002,139,664.06,92304.34,PINV000331,3
PUR000332,20281025,SUP043,PRD218,ST038,424,247.63,104995.12,PINV000332,5
PUR000333,20240307,SUP059,PRD085,ST024,100,298.99,29899.0,PINV000333,6
PUR000334,20270615,SUP034,PRD163,ST050,414,441.23,182669.22,PINV000334,15
PUR000335,20230228,SUP056,PRD089,ST016,103,272.39,28056.17,PINV000335,10
PUR000336,20280110,SUP099,PRD218,ST002,303,230.04,69702.12,PINV000336,7
PUR000337,20281228,SUP046,PRD272,ST040,398,753.59,299928.82,PINV000337,9
PUR000338,20261027,SUP071,PRD129,ST014,263,626.42,164748.46,PINV000338,1
PUR000339,20231029,SUP086,PRD106,ST003,116,138.68,16086.88,PINV000339,9
PUR000340,20240521,SUP012,PRD298,ST019,288,603.26,173738.88,PINV000340,13
PUR000341,20280331,SUP023,PRD282,ST003,468,749.79,350901.72,PINV000341,1
PUR000342,20250630,SUP031,PRD010,ST038,375,562.59,210971.25,PINV000342,15
PUR000343,20270717,SUP067,PRD185,ST046,306,20.44,6254.64,PINV000343,2
PUR000344,20251112,SUP078,PRD125,ST008,234,798.81,186921.54,PINV000344,11
PUR000345,20250824,SUP091,PRD235,ST050,259,34.75,9000.25,PINV000345,2
PUR000346,20230718,SUP083,PRD160,ST049,211,428.33,90377.63,PINV000346,12
PUR000347,20230730,SUP010,PRD259,ST022,250,382.11,95527.5,PINV000347,5
PUR000348,20280305,SUP067,PRD235,ST006,120,223.01,26761.2,PINV000348,1
PUR000349,20230405,SUP090,PRD027,ST043,237,364.4,86362.8,PINV000349,9
PUR000350,20280616,SUP079,PRD100,ST037,89,671.24,59740.36,PINV000350,7
PUR000351,20240823,SUP094,PRD079,ST020,258,481.58,124247.64,PINV000351,2
PUR000352,20280708,SUP014,PRD239,ST026,62,150.08,9304.96,PINV000352,9
PUR000353,20271021,SUP094,PRD095,ST032,166,536.63,89080.58,PINV000353,5
PUR000354,20280315,SUP098,PRD142,ST013,182,301.35,54845.7,PINV000354,12
PUR000355,20250717,SUP048,PRD274,ST006,402,611.04,245638.08,PINV000355,4
PUR000356,20280718,SUP080,PRD013,ST027,160,679.54,108726.4,PINV000356,10
PUR000357,20270908,SUP084,PRD087,ST006,265,196.64,52109.6,PINV000357,2
PUR000358,20251016,SUP026,PRD197,ST030,168,734.35,123370.8,PINV000358,9
PUR000359,20280915,SUP059,PRD090,ST012,102,739.97,75476.94,PINV000359,8
PUR000360,20250406,SUP023,PRD275,ST018,423,649.58,274772.34,PINV000360,15
PUR000361,20250119,SUP068,PRD153,ST040,346,295.06,102090.76,PINV000361,2
PUR000362,20241011,SUP093,PRD027,ST039,160,128.51,20561.6,PINV000362,14
PUR000363,20240720,SUP066,PRD136,ST015,250,695.91,173977.5,PINV000363,8
PUR000364,20260818,SUP018,PRD253,ST024,395,308.6,121897.0,PINV000364,14
PUR000365,20230713,SUP001,PRD116,ST008,70,455.54,31887.8,PINV000365,12
PUR000366,20250711,SUP049,PRD251,ST019,315,349.36,110048.4,PINV000366,2
PUR000367,20260705,SUP030,PRD225,ST006,156,67.55,10537.8,PINV000367,5
PUR000368,20230209,SUP008,PRD226,ST030,452,167.86,75872.72,PINV000368,13
PUR000369,20250404,SUP002,PRD034,ST012,299,747.84,223604.16,PINV000369,9
PUR000370,20260528,SUP036,PRD035,ST016,79,129.03,10193.37,PINV000370,2
PUR000371,20270401,SUP064,PRD195,ST021,191,466.86,89170.26,PINV000371,9
PUR000372,20231001,SUP011,PRD107,ST008,250,721.85,180462.5,PINV000372,9
PUR000373,20261220,SUP074,PRD031,ST023,321,558.24,179195.04,PINV000373,7
PUR000374,20271119,SUP057,PRD097,ST009,485,187.39,90884.15,PINV000374,12
PUR000375,20240529,SUP083,PRD055,ST029,223,426.29,95062.67,PINV000375,6
PUR000376,20231027,SUP001,PRD213,ST031,373,341.42,127349.66,PINV000376,5
PUR000377,20281229,SUP090,PRD110,ST036,382,793.62,303162.84,PINV000377,14
PUR000378,20281209,SUP001,PRD156,ST037,468,286.99,134311.32,PINV000378,8
PUR000379,20240525,SUP056,PRD200,ST004,358,29.54,10575.32,PINV000379,6
PUR000380,20270620,SUP022,PRD006,ST009,481,464.34,223347.54,PINV000380,5
PUR000381,20241129,SUP056,PRD053,ST046,375,297.68,111630.0,PINV000381,9
PUR000382,20280805,SUP041,PRD187,ST040,152,746.93,113533.36,PINV000382,2
PUR000383,20280212,SUP059,PRD226,ST039,140,329.2,46088.0,PINV000383,14
PUR000384,20270716,SUP090,PRD129,ST025,133,521.03,69296.99,PINV000384,6
PUR000385,20240306,SUP015,PRD125,ST033,388,183.37,71147.56,PINV000385,3
PUR000386,20250824,SUP022,PRD081,ST006,276,717.39,197999.64,PINV000386,7
PUR000387,20260613,SUP064,PRD295,ST031,280,492.09,137785.2,PINV000387,12
PUR000388,20270126,SUP018,PRD294,ST002,276,420.79,116138.04,PINV000388,11
PUR000389,20251205,SUP095,PRD221,ST019,481,493.13,237195.53,PINV000389,10
PUR000390,20240827,SUP035,PRD262,ST035,430,45.92,19745.6,PINV000390,10
PUR000391,20230129,SUP022,PRD144,ST043,430,50.6,21758.0,PINV000391,3
PUR000392,20231030,SUP014,PRD156,ST013,148,665.64,98514.72,PINV000392,9
PUR000393,20261102,SUP031,PRD280,ST026,359,672.73,241510.07,PINV000393,15
PUR000394,20250424,SUP098,PRD229,ST042,219,722.4,158205.6,PINV000394,4
PUR000395,20230720,SUP096,PRD224,ST030,116,582.19,67534.04,PINV000395,6
PUR000396,20260111,SUP023,PRD094,ST040,281,720.72,202522.32,PINV000396,6
PUR000397,20240214,SUP047,PRD078,ST018,207,741.26,153440.82,PINV000397,2
PUR000398,20280831,SUP055,PRD288,ST032,190,398.82,75775.8,PINV000398,7
PUR000399,20270204,SUP068,PRD116,ST049,246,74.49,18324.54,PINV000399,13
PUR000400,20230323,SUP031,PRD129,ST047,86,744.87,64058.82,PINV000400,10
PUR000401,20251121,SUP078,PRD054,ST013,99,711.09,70397.91,PINV000401,3
PUR000402,20270907,SUP009,PRD162,ST012,414,641.1,265415.4,PINV000402,13
PUR000403,20250701,SUP031,PRD175,ST026,308,762.14,234739.12,PINV000403,4
PUR000404,20281201,SUP082,PRD086,ST018,326,796.23,259570.98,PINV000404,5
PUR000405,20231224,SUP047,PRD005,ST033,457,676.52,309169.64,PINV000405,13
PUR000406,20240306,SUP090,PRD039,ST035,445,299.1,133099.5,PINV000406,4
PUR000407,20260515,SUP033,PRD281,ST011,70,278.36,19485.2,PINV000407,7
PUR000408,20251213,SUP059,PRD036,ST038,139,397.37,55234.43,PINV000408,8
PUR000409,20270126,SUP086,PRD298,ST047,466,198.34,92426.44,PINV000409,9
PUR000410,20240528,SUP093,PRD194,ST001,128,143.63,18384.64,PINV000410,5
PUR000411,20251222,SUP003,PRD280,ST050,346,272.18,94174.28,PINV000411,1
PUR000412,20230217,SUP010,PRD114,ST022,266,145.29,38647.14,PINV000412,15
PUR000413,20250308,SUP008,PRD026,ST009,441,37.34,16466.94,PINV000413,14
PUR000414,20270813,SUP045,PRD005,ST021,317,380.48,120612.16,PINV000414,6
PUR000415,20240326,SUP018,PRD145,ST049,252,323.74,81582.48,PINV000415,10
PUR000416,20280710,SUP089,PRD083,ST048,431,165.87,71489.97,PINV000416,2
PUR000417,20260127,SUP067,PRD248,ST044,400,199.9,79960.0,PINV000417,13
PUR000418,20270924,SUP052,PRD125,ST002,103,433.99,44700.97,PINV000418,5
PUR000419,20231204,SUP031,PRD271,ST042,130,662.8,86164.0,PINV000419,9
PUR000420,20230908,SUP044,PRD241,ST043,71,762.23,54118.33,PINV000420,7
PUR000421,20250308,SUP001,PRD144,ST013,188,717.06,134807.28,PINV000421,9
PUR000422,20280518,SUP046,PRD256,ST015,265,193.38,51245.7,PINV000422,4
PUR000423,20250202,SUP075,PRD292,ST031,134,333.74,44721.16,PINV000423,1
PUR000424,20231104,SUP087,PRD203,ST041,190,89.85,17071.5,PINV000424,3
PUR000425,20281202,SUP070,PRD171,ST013,132,419.25,55341.0,PINV000425,15
PUR000426,20270608,SUP098,PRD254,ST031,390,205.52,80152.8,PINV000426,6
PUR000427,20230124,SUP018,PRD130,ST016,240,231.0,55440.0,PINV000427,3
PUR000428,20241112,SUP011,PRD271,ST007,251,331.49,83203.99,PINV000428,6
PUR000429,20230409,SUP053,PRD033,ST046,429,463.07,198657.03,PINV000429,1
PUR000430,20270301,SUP054,PRD208,ST037,438,150.51,65923.38,PINV000430,15
PUR000431,20281211,SUP006,PRD159,ST016,71,199.02,14130.42,PINV000431,9
PUR000432,20230401,SUP072,PRD060,ST031,156,411.3,64162.8,PINV000432,6
PUR000433,20270121,SUP042,PRD114,ST021,312,89.25,27846.0,PINV000433,11
PUR000434,20240401,SUP057,PRD029,ST018,459,226.62,104018.58,PINV000434,15
PUR000435,20270204,SUP071,PRD110,ST028,423,568.59,240513.57,PINV000435,1
PUR000436,20231121,SUP020,PRD076,ST024,325,777.49,252684.25,PINV000436,9
PUR000437,20261215,SUP019,PRD211,ST014,78,797.98,62242.44,PINV000437,5
PUR000438,20230907,SUP016,PRD249,ST008,277,49.82,13800.14,PINV000438,12
PUR000439,20280404,SUP054,PRD088,ST009,71,180.03,12782.13,PINV000439,15
PUR000440,20241116,SUP097,PRD066,ST016,399,450.14,179605.86,PINV000440,13
PUR000441,20281226,SUP093,PRD178,ST008,436,544.14,237245.04,PINV000441,11
PUR000442,20271031,SUP081,PRD150,ST017,446,300.57,134054.22,PINV000442,3
PUR000443,20280322,SUP043,PRD055,ST028,379,447.43,169575.97,PINV000443,4
PUR000444,20271011,SUP080,PRD296,ST035,337,208.1,70129.7,PINV000444,3
PUR000445,20261121,SUP040,PRD066,ST028,351,124.43,43674.93,PINV000445,7
PUR000446,20240807,SUP010,PRD014,ST003,385,756.38,291206.3,PINV000446,10
PUR000447,20280526,SUP064,PRD186,ST024,481,272.27,130961.87,PINV000447,6
PUR000448,20261027,SUP093,PRD012,ST017,215,353.22,75942.3,PINV000448,14
PUR000449,20250321,SUP063,PRD100,ST047,356,534.93,190435.08,PINV000449,14
PUR000450,20230529,SUP025,PRD148,ST050,163,728.23,118701.49,PINV000450,2
PUR000451,20231027,SUP072,PRD209,ST021,339,465.2,157702.8,PINV000451,15
PUR000452,20270409,SUP001,PRD069,ST041,497,736.92,366249.24,PINV000452,11
PUR000453,20271101,SUP019,PRD051,ST024,86,541.31,46552.66,PINV000453,11
PUR000454,20250228,SUP016,PRD114,ST006,479,732.01,350632.79,PINV000454,1
PUR000455,20280504,SUP078,PRD017,ST040,288,436.51,125714.88,PINV000455,12
PUR000456,20280730,SUP059,PRD247,ST019,302,54.52,16465.04,PINV000456,3
PUR000457,20281222,SUP069,PRD044,ST037,396,172.93,68480.28,PINV000457,1
PUR000458,20230208,SUP085,PRD216,ST007,357,194.28,69357.96,PINV000458,12
PUR000459,20230501,SUP098,PRD107,ST007,300,584.8,175440.0,PINV000459,1
PUR000460,20271222,SUP083,PRD156,ST020,318,401.31,127616.58,PINV000460,5
PUR000461,20260505,SUP054,PRD138,ST015,144,81.85,11786.4,PINV000461,10
PUR000462,20270727,SUP034,PRD296,ST020,93,99.1,9216.3,PINV000462,9
PUR000463,20230310,SUP093,PRD014,ST015,399,437.33,174494.67,PINV000463,1
PUR000464,20250422,SUP041,PRD024,ST049,331,683.37,226195.47,PINV000464,12
PUR000465,20240402,SUP087,PRD024,ST018,340,147.51,50153.4,PINV000465,11
PUR000466,20270103,SUP028,PRD153,ST018,485,129.8,62953.0,PINV000466,15
PUR000467,20250328,SUP093,PRD087,ST009,216,303.24,65499.84,PINV000467,9
PUR000468,20230612,SUP034,PRD226,ST049,304,667.34,202871.36,PINV000468,12
PUR000469,20270422,SUP070,PRD051,ST009,313,63.42,19850.46,PINV000469,10
PUR000470,20260515,SUP060,PRD109,ST018,273,99.42,27141.66,PINV000470,2
PUR000471,20231221,SUP081,PRD137,ST020,180,259.53,46715.4,PINV000471,10
PUR000472,20280513,SUP067,PRD214,ST032,187,348.5,65169.5,PINV000472,8
PUR000473,20240718,SUP087,PRD213,ST046,169,485.02,81968.38,PINV000473,8
PUR000474,20260531,SUP053,PRD270,ST044,157,356.59,55984.63,PINV000474,9
PUR000475,20280309,SUP078,PRD254,ST002,298,332.46,99073.08,PINV000475,4
PUR000476,20261029,SUP029,PRD098,ST028,423,525.1,222117.3,PINV000476,5
PUR000477,20260328,SUP090,PRD159,ST011,492,566.46,278698.32,PINV000477,4
PUR000478,20271125,SUP045,PRD168,ST039,113,100.88,11399.44,PINV000478,4
PUR000479,20280711,SUP081,PRD078,ST028,63,719.33,45317.79,PINV000479,11
PUR000480,20250912,SUP027,PRD272,ST045,226,655.01,148032.26,PINV000480,13
PUR000481,20241121,SUP021,PRD101,ST009,61,520.47,31748.67,PINV000481,10
PUR000482,20280211,SUP069,PRD063,ST024,404,728.97,294503.88,PINV000482,4
PUR000483,20260414,SUP061,PRD240,ST035,340,517.4,175916.0,PINV000483,15
PUR000484,20280919,SUP033,PRD148,ST039,209,541.11,113091.99,PINV000484,4
PUR000485,20251121,SUP057,PRD200,ST004,460,471.9,217074.0,PINV000485,10
PUR000486,20281111,SUP009,PRD209,ST010,431,330.93,142630.83,PINV000486,1
PUR000487,20261104,SUP024,PRD051,ST022,215,59.41,12773.15,PINV000487,3
PUR000488,20270909,SUP034,PRD107,ST019,114,483.29,55095.06,PINV000488,4
PUR000489,20260809,SUP081,PRD041,ST006,154,706.16,108748.64,PINV000489,8
PUR000490,20230529,SUP052,PRD176,ST019,293,170.47,49947.71,PINV000490,7
PUR000491,20271128,SUP053,PRD293,ST045,495,716.98,354905.1,PINV000491,4
PUR000492,20250305,SUP032,PRD078,ST015,265,166.75,44188.75,PINV000492,7
PUR000493,20250507,SUP061,PRD093,ST022,389,519.16,201953.24,PINV000493,13
PUR000494,20270122,SUP043,PRD048,ST001,498,121.67,60591.66,PINV000494,10
PUR000495,20280809,SUP009,PRD022,ST050,98,506.67,49653.66,PINV000495,1
PUR000496,20241112,SUP100,PRD048,ST030,221,637.28,140838.88,PINV000496,7
PUR000497,20270509,SUP007,PRD233,ST035,374,209.33,78289.42,PINV000497,4
PUR000498,20230618,SUP015,PRD288,ST034,462,561.81,259556.22,PINV000498,4
PUR000499,20260909,SUP054,PRD212,ST011,297,320.64,95230.08,PINV000499,2
PUR000500,20240501,SUP038,PRD180,ST010,316,127.58,40315.28,PINV000500,12
PUR000501,20280912,SUP032,PRD246,ST020,467,615.39,287387.13,PINV000501,7
PUR000502,20260605,SUP042,PRD134,ST014,218,84.4,18399.2,PINV000502,8
PUR000503,20260728,SUP054,PRD151,ST027,345,522.6,180297.0,PINV000503,5
PUR000504,20281004,SUP047,PRD193,ST026,376,59.31,22300.56,PINV000504,12
PUR000505,20280313,SUP051,PRD102,ST008,420,135.09,56737.8,PINV000505,13
PUR000506,20240610,SUP080,PRD048,ST040,359,603.35,216602.65,PINV000506,8
PUR000507,20240119,SUP001,PRD085,ST035,484,392.64,190037.76,PINV000507,5
PUR000508,20241219,SUP072,PRD075,ST049,237,481.42,114096.54,PINV000508,7
PUR000509,20271228,SUP019,PRD033,ST025,415,76.66,31813.9,PINV000509,13
PUR000510,20231205,SUP015,PRD211,ST002,94,464.2,43634.8,PINV000510,7
PUR000511,20240629,SUP086,PRD280,ST016,471,716.83,337626.93,PINV000511,3
PUR000512,20240621,SUP005,PRD019,ST028,440,628.48,276531.2,PINV000512,12
PUR000513,20230811,SUP069,PRD018,ST001,166,158.72,26347.52,PINV000513,6
PUR000514,20250503,SUP012,PRD262,ST041,442,441.71,195235.82,PINV000514,4
PUR000515,20240307,SUP017,PRD026,ST036,340,253.3,86122.0,PINV000515,2
PUR000516,20240702,SUP027,PRD194,ST021,111,602.99,66931.89,PINV000516,9
PUR000517,20250511,SUP076,PRD166,ST034,112,483.94,54201.28,PINV000517,1
PUR000518,20280726,SUP017,PRD197,ST014,208,787.02,163700.16,PINV000518,13
PUR000519,20241006,SUP072,PRD109,ST012,390,762.36,297320.4,PINV000519,1
PUR000520,20261013,SUP043,PRD108,ST019,254,686.41,174348.14,PINV000520,9
PUR000521,20260122,SUP025,PRD168,ST004,463,117.42,54365.46,PINV000521,15
PUR000522,20250330,SUP100,PRD243,ST023,443,120.68,53461.24,PINV000522,12
PUR000523,20240630,SUP092,PRD099,ST028,127,464.2,58953.4,PINV000523,7
PUR000524,20261214,SUP038,PRD046,ST046,428,399.81,171118.68,PINV000524,9
PUR000525,20280110,SUP022,PRD270,ST007,189,193.61,36592.29,PINV000525,6
PUR000526,20250207,SUP075,PRD063,ST035,330,603.5,199155.0,PINV000526,3
PUR000527,20260330,SUP097,PRD016,ST020,400,331.78,132712.0,PINV000527,12
PUR000528,20270314,SUP016,PRD010,ST025,319,417.45,133166.55,PINV000528,14
PUR000529,20271229,SUP042,PRD094,ST045,64,47.97,3070.08,PINV000529,12
PUR000530,20270729,SUP029,PRD044,ST043,322,369.93,119117.46,PINV000530,11
PUR000531,20241104,SUP074,PRD143,ST019,365,22.55,8230.75,PINV000531,1
PUR000532,20280530,SUP077,PRD135,ST002,222,230.54,51179.88,PINV000532,12
PUR000533,20251126,SUP012,PRD174,ST009,339,165.19,55999.41,PINV000533,4
PUR000534,20281107,SUP084,PRD113,ST019,396,267.49,105926.04,PINV000534,13
PUR000535,20270126,SUP002,PRD159,ST008,430,224.12,96371.6,PINV000535,1
PUR000536,20250726,SUP037,PRD124,ST005,370,611.68,226321.6,PINV000536,15
PUR000537,20250801,SUP068,PRD114,ST032,359,356.87,128116.33,PINV000537,7
PUR000538,20260803,SUP061,PRD108,ST020,83,144.89,12025.87,PINV000538,4
PUR000539,20240301,SUP060,PRD284,ST050,349,216.39,75520.11,PINV000539,4
PUR000540,20261230,SUP084,PRD061,ST030,329,169.03,55610.87,PINV000540,13
PUR000541,20260702,SUP070,PRD104,ST020,63,693.0,43659.0,PINV000541,4
PUR000542,20240706,SUP060,PRD205,ST044,413,514.14,212339.82,PINV000542,6
PUR000543,20240407,SUP054,PRD148,ST050,421,678.31,285568.51,PINV000543,12
PUR000544,20260116,SUP001,PRD150,ST017,376,503.79,189425.04,PINV000544,9
PUR000545,20260518,SUP034,PRD085,ST010,415,586.36,243339.4,PINV000545,8
PUR000546,20280510,SUP056,PRD159,ST027,121,763.95,92437.95,PINV000546,14
PUR000547,20280218,SUP074,PRD002,ST021,228,220.8,50342.4,PINV000547,9
PUR000548,20251223,SUP033,PRD035,ST032,416,581.03,241708.48,PINV000548,1
PUR000549,20241203,SUP038,PRD073,ST017,445,796.38,354389.1,PINV000549,9
PUR000550,20240110,SUP046,PRD259,ST034,204,133.05,27142.2,PINV000550,12
PUR000551,20270204,SUP054,PRD281,ST039,432,489.06,211273.92,PINV000551,4
PUR000552,20270211,SUP096,PRD134,ST021,113,306.37,34619.81,PINV000552,8
PUR000553,20280116,SUP067,PRD275,ST031,208,241.69,50271.52,PINV000553,8
PUR000554,20251101,SUP011,PRD151,ST016,156,623.05,97195.8,PINV000554,2
PUR000555,20230912,SUP084,PRD147,ST031,297,433.4,128719.8,PINV000555,9
PUR000556,20251012,SUP044,PRD144,ST024,484,574.76,278183.84,PINV000556,2
PUR000557,20250131,SUP093,PRD169,ST020,90,229.23,20630.7,PINV000557,3
PUR000558,20261114,SUP070,PRD107,ST038,262,310.01,81222.62,PINV000558,9
PUR000559,20261216,SUP060,PRD027,ST039,406,213.95,86863.7,PINV000559,14
PUR000560,20270722,SUP099,PRD024,ST027,212,64.21,13612.52,PINV000560,6
PUR000561,20260726,SUP011,PRD100,ST046,441,580.4,255956.4,PINV000561,12
PUR000562,20270823,SUP054,PRD047,ST041,196,257.41,50452.36,PINV000562,10
PUR000563,20271124,SUP027,PRD300,ST039,439,375.11,164673.29,PINV000563,10
PUR000564,20250325,SUP099,PRD003,ST038,156,379.83,59253.48,PINV000564,13
PUR000565,20260627,SUP077,PRD278,ST037,414,382.25,158251.5,PINV000565,8
PUR000566,20251205,SUP024,PRD114,ST031,333,339.83,113163.39,PINV000566,10
PUR000567,20280130,SUP052,PRD132,ST031,58,27.17,1575.86,PINV000567,5
PUR000568,20261222,SUP071,PRD203,ST031,437,776.77,339448.49,PINV000568,2
PUR000569,20260704,SUP079,PRD072,ST022,290,559.41,162228.9,PINV000569,7
PUR000570,20250101,SUP013,PRD025,ST022,425,299.81,127419.25,PINV000570,9
PUR000571,20261216,SUP078,PRD021,ST020,365,58.27,21268.55,PINV000571,12
PUR000572,20281127,SUP081,PRD141,ST019,294,654.88,192534.72,PINV000572,10
PUR000573,20250508,SUP068,PRD068,ST003,278,710.53,197527.34,PINV000573,5
PUR000574,20261028,SUP008,PRD034,ST007,280,500.54,140151.2,PINV000574,1
PUR000575,20281212,SUP018,PRD210,ST039,354,447.7,158485.8,PINV000575,9
PUR000576,20251231,SUP076,PRD097,ST042,176,99.83,17570.08,PINV000576,15
PUR000577,20240924,SUP029,PRD199,ST048,270,496.51,134057.7,PINV000577,7
PUR000578,20270219,SUP061,PRD005,ST024,492,290.01,142684.92,PINV000578,4
PUR000579,20241010,SUP070,PRD194,ST041,334,742.87,248118.58,PINV000579,12
PUR000580,20250219,SUP016,PRD045,ST007,271,100.4,27208.4,PINV000580,9
PUR000581,20281119,SUP043,PRD161,ST032,119,36.12,4298.28,PINV000581,9
PUR000582,20280608,SUP024,PRD075,ST009,315,422.62,133125.3,PINV000582,1
PUR000583,20270526,SUP018,PRD062,ST013,320,338.6,108352.0,PINV000583,4
PUR000584,20240427,SUP057,PRD270,ST012,320,315.68,101017.6,PINV000584,9
PUR000585,20251228,SUP030,PRD142,ST050,458,492.26,225455.08,PINV000585,13
PUR000586,20240515,SUP005,PRD019,ST037,499,65.95,32909.05,PINV000586,14
PUR000587,20250526,SUP058,PRD156,ST050,456,545.58,248784.48,PINV000587,7
PUR000588,20260205,SUP043,PRD186,ST047,394,721.74,284365.56,PINV000588,8
PUR000589,20230831,SUP077,PRD015,ST048,315,371.76,117104.4,PINV000589,10
PUR000590,20281107,SUP084,PRD168,ST024,281,426.98,119981.38,PINV000590,7
PUR000591,20270328,SUP042,PRD185,ST031,138,593.63,81920.94,PINV000591,7
PUR000592,20231219,SUP068,PRD215,ST014,187,64.0,11968.0,PINV000592,7
PUR000593,20230215,SUP001,PRD195,ST002,387,187.79,72674.73,PINV000593,4
PUR000594,20250422,SUP003,PRD042,ST033,309,386.35,119382.15,PINV000594,7
PUR000595,20270501,SUP038,PRD125,ST032,151,632.93,95572.43,PINV000595,8
PUR000596,20260218,SUP010,PRD088,ST004,103,524.78,54052.34,PINV000596,11
PUR000597,20260912,SUP093,PRD290,ST033,291,591.46,172114.86,PINV000597,6
PUR000598,20261020,SUP034,PRD111,ST037,118,727.96,85899.28,PINV000598,14
PUR000599,20260814,SUP062,PRD066,ST031,422,681.38,287542.36,PINV000599,8
PUR000600,20270718,SUP002,PRD224,ST028,447,44.01,19672.47,PINV000600,10
PUR000601,20270224,SUP050,PRD131,ST021,311,255.65,79507.15,PINV000601,12
PUR000602,20261121,SUP050,PRD223,ST001,447,354.25,158349.75,PINV000602,5
PUR000603,20231030,SUP085,PRD101,ST023,432,437.36,188939.52,PINV000603,3
PUR000604,20280628,SUP089,PRD041,ST029,99,377.17,37339.83,PINV000604,3
PUR000605,20260502,SUP094,PRD061,ST039,50,135.27,6763.5,PINV000605,11
PUR000606,20260526,SUP063,PRD021,ST007,343,359.51,123311.93,PINV000606,13
PUR000607,20260819,SUP081,PRD037,ST045,386,140.39,54190.54,PINV000607,14
PUR000608,20260610,SUP077,PRD245,ST008,233,234.86,54722.38,PINV000608,12
PUR000609,20241206,SUP036,PRD223,ST045,166,168.82,28024.12,PINV000609,9
PUR000610,20280629,SUP013,PRD126,ST034,464,662.18,307251.52,PINV000610,2
PUR000611,20260505,SUP023,PRD137,ST015,154,787.28,121241.12,PINV000611,14
PUR000612,20261115,SUP067,PRD270,ST003,274,69.52,19048.48,PINV000612,15
PUR000613,20270207,SUP053,PRD249,ST033,286,136.34,38993.24,PINV000613,12
PUR000614,20280310,SUP008,PRD263,ST017,329,617.07,203016.03,PINV000614,14
PUR000615,20280224,SUP079,PRD151,ST021,401,195.98,78587.98,PINV000615,6
PUR000616,20250227,SUP025,PRD213,ST025,115,266.34,30629.1,PINV000616,11
PUR000617,20250604,SUP084,PRD062,ST045,229,463.63,106171.27,PINV000617,2
PUR000618,20270219,SUP036,PRD235,ST015,159,132.77,21110.43,PINV000618,15
PUR000619,20231218,SUP015,PRD065,ST043,216,397.88,85942.08,PINV000619,4
PUR000620,20281218,SUP083,PRD143,ST025,457,399.15,182411.55,PINV000620,13
PUR000621,20261210,SUP037,PRD199,ST041,171,386.67,66120.57,PINV000621,9
PUR000622,20240606,SUP081,PRD109,ST021,271,234.62,63582.02,PINV000622,1
